,Codigo,Nome,Nivel,Governança Colaborativa - Responsáveis,Incorporação de TICs - Planejamento,Planejamento Estratégico para Transformação Digital,Governança de TI - Práticas,Infraestrutura de Hw e Sw - Armazenamento,Gestão Integrada de Dados,Serviços Públicos On-line,Solicitação de Serviços Públicos,Segurança de Políticas Públicas - Monitoramento,Percepção dos Serviços Públicos,Transparência - Monitoramento,Transparência - Execução Orçamentária e Financeira,Transparência dos Dados - Disponibilização,Segurança dos Dados - Práticas
Valor,2708907,Satuba,2,,,,,,,8,6,,0,,5,9,
Valor,2111722,Satubinha,2,,,,,,,0,3,,0,,5,7,
Valor,2929750,Saubara,2,,,,,,,3,3,,0,,5,8,
Valor,4126272,Saudade do Iguaçu,3,,,,,,,13,4,,1,,5,8,
Valor,4217303,Saudades,2,,,,,,,12,3,,0,,4,8,
Valor,2929800,Saúde,2,,,,,,,9,4,,0,,5,9,
Valor,4217402,Schroeder,2,,,,,,,11,5,,0,,5,9,
Valor,2929909,Seabra,2,,,,,,,11,7,,0,,5,10,
Valor,4217501,Seara,2,,,,,,,10,6,,0,,5,9,
Valor,3551306,Sebastianópolis do Sul,2,,,,,,,6,4,,0,,4,9,
Valor,2210623,Sebastião Barros,1,,,,,,,0,1,,0,,0,1,
Valor,2930006,Sebastião Laranjeiras,2,,,,,,,9,3,,0,,5,9,
Valor,2210631,Sebastião Leal,2,,,,,,,3,1,,0,,5,8,
Valor,4320206,Seberi,2,,,,,,,6,4,,0,,5,9,
Valor,4320230,Sede Nova,2,,,,,,,9,6,,0,,5,9,
Valor,4320263,Segredo,2,,,,,,,5,3,,0,,5,8,
Valor,4320305,Selbach,3,,,,,,,7,6,,1,,5,9,
Valor,5007802,Selvíria,2,,,,,,,9,4,,0,,5,8,
Valor,3165560,Sem-Peixe,2,,,,,,,4,4,,0,,5,8,
Valor,2111748,Senador Alexandre Costa,2,,,,,,,8,0,,1,,4,6,
Valor,3165578,Senador Amaral,2,,,,,,,7,8,,0,,5,8,
Valor,5220454,Senador Canedo,3,,,,,,,16,7,,0,,5,9,
Valor,3165602,Senador Cortes,2,,,,,,,4,5,,0,,4,8,
Valor,2413102,Senador Elói de Souza,2,,,,,,,4,3,,0,,4,8,
Valor,3165701,Senador Firmino,2,,,,,,,4,3,,0,,4,8,
Valor,2413201,Senador Georgino Avelino,2,,,,,,,3,4,,0,,4,8,
Valor,1200450,Senador Guiomard,2,,,,,,,12,4,,0,,5,9,
Valor,3165800,Senador José Bento,2,,,,,,,6,4,,1,,4,8,
Valor,1507805,Senador José Porfírio,2,,,,,,,7,2,,0,,5,9,
Valor,2111763,Senador La Rocque,2,,,,,,,4,4,,0,,4,8,
Valor,3165909,Senador Modestino Gonçalves,2,,,,,,,9,4,,0,,4,8,
Valor,2312700,Senador Pompeu,2,,,,,,,11,6,,0,,5,9,
Valor,2708956,Senador Rui Palmeira,2,,,,,,,12,4,,0,,5,8,
Valor,2312809,Senador Sá,2,,,,,,,2,3,,0,,4,8,
Valor,4320321,Senador Salgado Filho,2,,,,,,,8,5,,0,,5,9,
Valor,1200500,Sena Madureira,2,,,,,,,7,4,,0,,5,8,
Valor,4126306,Sengés,2,,,,,,,8,6,,0,,5,9,
Valor,3166006,Senhora de Oliveira,2,,,,,,,3,4,,0,,5,7,
Valor,3166105,Senhora do Porto,2,,,,,,,5,2,,0,,4,8,
Valor,3166204,Senhora dos Remédios,2,,,,,,,7,3,,0,,5,9,
Valor,2930105,Senhor do Bonfim,2,,,,,,,10,5,,0,,5,8,
Valor,4320354,Sentinela do Sul,2,,,,,,,5,5,,0,,4,8,
Valor,2930204,Sento Sé,2,,,,,,,10,1,,0,,5,9,
Valor,4320404,Serafina Corrêa,2,,,,,,,11,5,,0,,5,9,
Valor,3166303,Sericita,2,,,,,,,5,4,,0,,4,9,
Valor,1101500,Seringueiras,2,,,,,,,9,1,,0,,5,9,
Valor,4320453,Sério,2,,,,,,,7,5,,0,,5,8,
Valor,3166402,Seritinga,2,,,,,,,7,3,,0,,5,8,
Valor,3305554,Seropédica,2,,,,,,,7,3,,0,,5,7,
Valor,3205002,Serra,3,,,,,,,14,7,,1,,5,9,
Valor,4217550,Serra Alta,2,,,,,,,11,4,,0,,5,9,
Valor,3551405,Serra Azul,2,,,,,,,7,4,,0,,5,9,
Valor,3166501,Serra Azul de Minas,2,,,,,,,7,5,,0,,5,8,
Valor,2515500,Serra Branca,2,,,,,,,6,5,,0,,5,9,
Valor,2410306,Serra Caiada,2,,,,,,,4,3,,0,,5,8,
Valor,2515609,Serra da Raiz,2,,,,,,,6,4,,0,,4,9,
Valor,3166600,Serra da Saudade,2,,,,,,,5,4,,0,,4,9,
Valor,2413300,Serra de São Bento,2,,,,,,,9,8,,0,,4,8,
Valor,2413359,Serra do Mel,3,,,,,,,9,6,,1,,4,10,
Valor,1600055,Serra do Navio,2,,,,,,,8,7,,0,,5,7,
Valor,2930154,Serra do Ramalho,2,,,,,,,10,4,,0,,4,8,
Valor,3166709,Serra dos Aimorés,2,,,,,,,4,5,,0,,4,8,
Valor,3166808,Serra do Salitre,2,,,,,,,8,4,,0,,5,8,
Valor,2930303,Serra Dourada,2,,,,,,,12,4,,0,,5,8,
Valor,2515708,Serra Grande,2,,,,,,,5,4,,0,,5,9,
Valor,3551504,Serrana,2,,,,,,,8,2,,0,,4,8,
Valor,3551603,Serra Negra,2,,,,,,,11,6,,0,,4,9,
Valor,2413409,Serra Negra do Norte,2,,,,,,,7,5,,0,,5,9,
Valor,3166907,Serrania,2,,,,,,,11,5,,0,,5,8,
Valor,2111789,Serrano do Maranhão,2,,,,,,,4,4,,0,,4,8,
Valor,5220504,Serranópolis,2,,,,,,,7,3,,0,,5,8,
Valor,3166956,Serranópolis de Minas,2,,,,,,,5,5,,0,,4,9,
Valor,4126355,Serranópolis do Iguaçu,3,,,,,,,8,7,,1,,5,9,
Valor,3167004,Serranos,2,,,,,,,7,4,,0,,4,8,
Valor,5107883,Serra Nova Dourada,2,,,,,,,0,4,,0,,5,9,
Valor,2930402,Serra Preta,2,,,,,,,7,3,,0,,5,8,
Valor,2515807,Serra Redonda,2,,,,,,,6,2,,0,,5,8,
Valor,2515906,Serraria,3,,,,,,,10,6,,1,,4,8,
Valor,2613909,Serra Talhada,3,,,,,,,14,8,,1,,5,10,
Valor,2930501,Serrinha,2,,,,,,,9,6,,0,,5,9,
Valor,2413508,Serrinha,2,,,,,,,4,2,,0,,5,8,
Valor,2413557,Serrinha dos Pintos,2,,,,,,,4,4,,1,,5,10,
Valor,2614006,Serrita,2,,,,,,,6,3,,0,,5,8,
Valor,3167103,Serro,3,,,,,,,10,5,,1,,5,8,
Valor,2930600,Serrolândia,2,,,,,,,12,5,,0,,4,9,
Valor,4126405,Sertaneja,2,,,,,,,10,4,,0,,4,9,
Valor,2614105,Sertânia,2,,,,,,,11,3,,0,,5,10,
Valor,4126504,Sertanópolis,3,,,,,,,12,4,,1,,5,9,
Valor,4320503,Sertão,2,,,,,,,7,3,,0,,5,8,
Valor,4320552,Sertão Santana,2,,,,,,,3,3,,0,,5,8,
Valor,2515930,Sertãozinho,2,,,,,,,7,5,,0,,0,2,
Valor,3551702,Sertãozinho,2,,,,,,,12,3,,0,,5,9,
Valor,3551801,Sete Barras,2,,,,,,,5,8,,0,,5,10,
Valor,4320578,Sete de Setembro,2,,,,,,,6,7,,0,,5,8,
Valor,3167202,Sete Lagoas,2,,,,,,,14,4,,0,,5,10,
Valor,5007703,Sete Quedas,2,,,,,,,8,4,,0,,4,8,
Valor,3165552,Setubinha,2,,,,,,,7,5,,0,,4,9,
Valor,4320602,Severiano de Almeida,2,,,,,,,4,3,,0,,5,8,
Valor,2413607,Severiano Melo,2,,,,,,,6,5,,0,,5,8,
Valor,3551900,Severínia,2,,,,,,,11,4,,0,,5,10,
Valor,4217600,Siderópolis,2,,,,,,,9,7,,0,,5,9,
Valor,5007901,Sidrolândia,2,,,,,,,12,6,,0,,5,8,
Valor,2210656,Sigefredo Pacheco,2,,,,,,,0,2,,0,,4,8,
Valor,3305604,Silva Jardim,2,,,,,,,11,6,,0,,4,8,
Valor,5220603,Silvânia,3,,,,,,,15,8,,1,,5,8,
Valor,1720655,Silvanópolis,2,,,,,,,7,3,,0,,5,8,
Valor,4320651,Silveira Martins,2,,,,,,,9,4,,0,,5,9,
Valor,3167301,Silveirânia,2,,,,,,,5,4,,0,,4,8,
Valor,3552007,Silveiras,2,,,,,,,7,6,,0,,5,9,
Valor,1304005,Silves,2,,,,,,,3,3,,0,,4,8,
Valor,3167400,Silvianópolis,2,,,,,,,5,3,,0,,4,8,
Valor,2807105,Simão Dias,2,,,,,,,5,1,,0,,5,8,
Valor,3167509,Simão Pereira,2,,,,,,,10,4,,0,,4,9,
Valor,2210706,Simões,2,,,,,,,6,1,,0,,4,8,
Valor,2930709,Simões Filho,2,,,,,,,9,3,,0,,5,9,
Valor,5220686,Simolândia,2,,,,,,,8,3,,0,,5,9,
Valor,3167608,Simonésia,2,,,,,,,1,3,,0,,5,8,
Valor,2210805,Simplício Mendes,2,,,,,,,10,1,,1,,4,8,
Valor,4320677,Sinimbu,2,,,,,,,9,6,,0,,5,9,
Valor,5107909,Sinop,2,,,,,,,9,6,,0,,5,9,
Valor,4126603,Siqueira Campos,2,,,,,,,7,3,,0,,5,9,
Valor,2614204,Sirinhaém,2,,,,,,,14,4,,0,,4,8,
Valor,2807204,Siriri,2,,,,,,,5,5,,0,,5,8,
Valor,5220702,Sítio d'Abadia,2,,,,,,,8,5,,0,,5,9,
Valor,2930758,Sítio do Mato,2,,,,,,,0,1,,0,,4,7,
Valor,2930766,Sítio do Quinto,2,,,,,,,6,5,,0,,4,8,
Valor,2111805,Sítio Novo,2,,,,,,,8,2,,0,,5,9,
Valor,2413706,Sítio Novo,2,,,,,,,2,4,,0,,5,6,
Valor,1720804,Sítio Novo do Tocantins,2,,,,,,,9,2,,0,,5,9,
Valor,2930774,Sobradinho,2,,,,,,,4,4,,0,,4,9,
Valor,4320701,Sobradinho,2,,,,,,,5,3,,0,,5,9,
Valor,2515971,Sobrado,2,,,,,,,7,5,,0,,5,9,
Valor,2312908,Sobral,3,,,,,,,16,5,,1,,5,10,
Valor,3167707,Sobrália,2,,,,,,,6,2,,0,,5,8,
Valor,3552106,Socorro,2,,,,,,,11,7,,0,,3,8,
Valor,2210904,Socorro do Piauí,2,,,,,,,7,4,,1,,4,8,
Valor,2516003,Solânea,2,,,,,,,8,3,,0,,5,8,
Valor,2516102,Soledade,2,,,,,,,2,4,,0,,5,8,
Valor,4320800,Soledade,3,,,,,,,17,3,,1,,4,10,
Valor,3167806,Soledade de Minas,2,,,,,,,6,4,,0,,4,8,
Valor,2614402,Solidão,2,,,,,,,7,2,,0,,5,10,
Valor,2313005,Solonópole,2,,,,,,,6,6,,0,,5,9,
Valor,4217709,Sombrio,2,,,,,,,10,8,,0,,4,8,
Valor,5007935,Sonora,3,,,,,,,8,6,,1,,5,9,
Valor,3205010,Sooretama,2,,,,,,,9,5,,0,,5,9,
Valor,3552205,Sorocaba,6,4,5,6,5,10,2,16,8,2,1,2,5,10,8
Valor,5107925,Sorriso,2,,,,,,,11,7,,0,,5,10,
Valor,2516151,Sossêgo,2,,,,,,,7,4,,0,,5,9,
Valor,1507904,Soure,2,,,,,,,3,3,,0,,5,8,
Valor,2516201,Sousa,2,,,,,,,7,3,,0,,5,8,
Valor,2930808,Souto Soares,2,,,,,,,10,4,,0,,5,9,
Valor,1720853,Sucupira,2,,,,,,,7,3,,0,,5,9,
Valor,2111904,Sucupira do Norte,2,,,,,,,4,5,,0,,5,8,
Valor,2111953,Sucupira do Riachão,2,,,,,,,4,4,,0,,4,8,
Valor,3552304,Sud Mennucci,2,,,,,,,10,5,,0,,5,9,
Valor,4217758,Sul Brasil,2,,,,,,,15,5,,0,,5,10,
Valor,4126652,Sulina,2,,,,,,,11,6,,0,,5,8,
Valor,3552403,Sumaré,2,,,,,,,4,3,,0,,5,10,
Valor,2516300,Sumé,2,,,,,,,7,4,,0,,5,8,
Valor,3305703,Sumidouro,2,,,,,,,5,2,,0,,5,9,
Valor,2614501,Surubim,2,,,,,,,7,5,,0,,5,9,
Valor,2210938,Sussuapara,2,,,,,,,9,1,,1,,4,9,
Valor,3552551,Suzanápolis,2,,,,,,,5,3,,0,,5,9,
Valor,3552502,Suzano,3,,,,,,,14,8,,0,,5,9,
Valor,4320859,Tabaí,2,,,,,,,9,4,,0,,5,8,
Valor,5107941,Tabaporã,3,,,,,,,18,4,,1,,5,9,
Valor,3552601,Tabapuã,2,,,,,,,6,4,,0,,4,8,
Valor,1304062,Tabatinga,2,,,,,,,5,5,,0,,5,8,
Valor,3552700,Tabatinga,2,,,,,,,9,3,,0,,5,9,
Valor,2614600,Tabira,2,,,,,,,9,8,,0,,5,10,
Valor,3552809,Taboão da Serra,2,,,,,,,9,3,,0,,5,9,
Valor,2930907,Tabocas do Brejo Velho,2,,,,,,,9,4,,0,,5,8,
Valor,2413805,Taboleiro Grande,2,,,,,,,7,4,,0,,5,8,
Valor,3167905,Tabuleiro,2,,,,,,,9,6,,0,,5,9,
Valor,2313104,Tabuleiro do Norte,2,,,,,,,4,2,,0,,5,9,
Valor,2614709,Tacaimbó,2,,,,,,,8,4,,0,,5,9,
Valor,2614808,Tacaratu,2,,,,,,,8,4,,0,,5,8,
Valor,3552908,Taciba,2,,,,,,,7,5,,0,,5,9,
Valor,2516409,Tacima,2,,,,,,,7,3,,0,,4,9,
Valor,5007950,Tacuru,3,,,,,,,9,6,,1,,5,10,
Valor,3553005,Taguaí,2,,,,,,,7,5,,0,,5,8,
Valor,1720903,Taguatinga,3,,,,,,,13,7,,1,,5,9,
Valor,3553104,Taiaçu,2,,,,,,,12,4,,0,,5,8,
Valor,1507953,Tailândia,2,,,,,,,7,5,,0,,5,8,
Valor,4217808,Taió,2,,,,,,,15,3,,0,,5,9,
Valor,3168002,Taiobeiras,3,,,,,,,13,10,,0,,5,8,
Valor,1720937,Taipas do Tocantins,2,,,,,,,7,4,,0,,5,9,
Valor,2413904,Taipu,2,,,,,,,6,3,,0,,5,7,
Valor,3553203,Taiúva,2,,,,,,,7,3,,0,,4,5,
Valor,1720978,Talismã,2,,,,,,,8,4,,0,,5,8,
Valor,2614857,Tamandaré,2,,,,,,,8,5,,0,,5,9,
Valor,4126678,Tamarana,2,,,,,,,11,5,,0,,5,8,
Valor,3553302,Tambaú,2,,,,,,,10,4,,0,,4,9,
Valor,4126702,Tamboara,2,,,,,,,6,3,,0,,5,8,
Valor,2313203,Tamboril,3,,,,,,,13,6,,1,,5,8,
Valor,2210953,Tamboril do Piauí,2,,,,,,,11,2,,1,,5,8,
Valor,3553401,Tanabi,2,,,,,,,11,4,,0,,5,8,
Valor,2414001,Tangará,2,,,,,,,3,4,,0,,5,8,
Valor,4217907,Tangará,3,,,,,,,15,7,,1,,5,8,
Valor,5107958,Tangará da Serra,2,,,,,,,12,4,,0,,5,9,
Valor,3305752,Tanguá,2,,,,,,,8,3,,0,,4,9,
Valor,2931004,Tanhaçu,2,,,,,,,9,5,,0,,5,9,
Valor,2709004,Tanque d'Arca,2,,,,,,,2,1,,0,,5,8,
Valor,2210979,Tanque do Piauí,2,,,,,,,7,3,,0,,4,8,
Valor,2931053,Tanque Novo,2,,,,,,,8,4,,0,,5,8,
Valor,2931103,Tanquinho,2,,,,,,,8,4,,0,,5,8,
Valor,3168051,Taparuba,2,,,,,,,6,4,,0,,4,9,
Valor,1304104,Tapauá,2,,,,,,,5,4,,0,,4,6,
Valor,4126801,Tapejara,2,,,,,,,4,1,,0,,4,8,
Valor,4320909,Tapejara,2,,,,,,,5,7,,0,,5,8,
Valor,4321006,Tapera,3,,,,,,,16,7,,1,,5,9,
Valor,2931202,Taperoá,2,,,,,,,7,5,,0,,5,9,
Valor,2516508,Taperoá,2,,,,,,,12,5,,0,,5,9,
Valor,4321105,Tapes,2,,,,,,,12,8,,0,,5,8,
Valor,3168101,Tapira,2,,,,,,,9,7,,0,,4,9,
Valor,4126900,Tapira,2,,,,,,,6,4,,0,,5,8,
Valor,3168200,Tapiraí,2,,,,,,,6,3,,0,,5,8,
Valor,3553500,Tapiraí,3,,,,,,,9,4,,1,,5,9,
Valor,2931301,Tapiramutá,3,,,,,,,11,8,,1,,5,10,
Valor,3553609,Tapiratiba,2,,,,,,,7,5,,0,,5,8,
Valor,5108006,Tapurah,2,,,,,,,6,5,,0,,5,9,
Valor,4321204,Taquara,2,,,,,,,8,5,,0,,5,9,
Valor,3168309,Taquaraçu de Minas,2,,,,,,,7,2,,0,,4,8,
Valor,3553658,Taquaral,3,,,,,,,9,4,,1,,5,9,
Valor,5221007,Taquaral de Goiás,2,,,,,,,9,3,,0,,5,8,
Valor,2709103,Taquarana,2,,,,,,,4,3,,0,,5,8,
Valor,4321303,Taquari,2,,,,,,,9,7,,0,,5,10,
Valor,3553708,Taquaritinga,3,,,,,,,14,2,,1,,5,9,
Valor,2615003,Taquaritinga do Norte,2,,,,,,,4,4,,0,,4,9,
Valor,3553807,Taquarituba,3,,,,,,,14,6,,1,,5,8,
Valor,3553856,Taquarivaí,2,,,,,,,8,3,,0,,5,9,
Valor,4321329,Taquaruçu do Sul,2,,,,,,,5,6,,0,,5,8,
Valor,5007976,Taquarussu,2,,,,,,,11,2,,0,,5,9,
Valor,3553906,Tarabai,2,,,,,,,8,4,,0,,5,8,
Valor,1200609,Tarauacá,2,,,,,,,7,5,,0,,5,8,
Valor,2313252,Tarrafas,2,,,,,,,7,4,,0,,4,8,
Valor,1600709,Tartarugalzinho,2,,,,,,,5,4,,0,,5,6,
Valor,3553955,Tarumã,3,,,,,,,11,6,,1,,5,8,
Valor,3168408,Tarumirim,2,,,,,,,10,2,,1,,5,8,
Valor,2112001,Tasso Fragoso,1,,,,,,,5,5,,0,,0,2,
Valor,3554003,Tatuí,2,,,,,,,10,3,,0,,5,9,
Valor,2313302,Tauá,2,,,,,,,11,8,,0,,5,10,
Valor,3554102,Taubaté,2,,,,,,,9,6,,0,,5,9,
Valor,2516607,Tavares,2,,,,,,,8,3,,1,,5,9,
Valor,4321352,Tavares,3,,,,,,,9,4,,1,,5,9,
Valor,1304203,Tefé,2,,,,,,,4,4,,0,,5,8,
Valor,2516706,Teixeira,2,,,,,,,6,8,,0,,5,10,
Valor,2931350,Teixeira de Freitas,2,,,,,,,13,5,,0,,5,9,
Valor,3168507,Teixeiras,2,,,,,,,6,6,,0,,5,7,
Valor,4127007,Teixeira Soares,2,,,,,,,10,5,,0,,5,8,
Valor,1101559,Teixeirópolis,2,,,,,,,10,2,,0,,5,9,
Valor,2313351,Tejuçuoca,2,,,,,,,7,6,,0,,5,8,
Valor,3554201,Tejupá,2,,,,,,,5,3,,0,,5,9,
Valor,4127106,Telêmaco Borba,2,,,,,,,14,7,,0,,5,8,
Valor,2807303,Telha,2,,,,,,,9,6,,0,,5,9,
Valor,2414100,Tenente Ananias,2,,,,,,,9,4,,0,,5,9,
Valor,2414159,Tenente Laurentino Cruz,2,,,,,,,8,5,,0,,5,9,
Valor,4321402,Tenente Portela,3,,,,,,,11,4,,1,,5,9,
Valor,2516755,Tenório,2,,,,,,,5,3,,1,,5,9,
Valor,2931400,Teodoro Sampaio,2,,,,,,,6,5,,0,,5,7,
Valor,3554300,Teodoro Sampaio,3,,,,,,,12,4,,1,,5,9,
Valor,2931509,Teofilândia,2,,,,,,,5,2,,0,,5,9,
Valor,3168606,Teófilo Otoni,2,,,,,,,10,5,,0,,4,6,
Valor,2931608,Teolândia,2,,,,,,,5,3,,0,,4,9,
Valor,2709152,Teotônio Vilela,2,,,,,,,8,5,,0,,5,5,
Valor,5008008,Terenos,2,,,,,,,8,6,,0,,5,8,
Valor,2211001,Teresina,2,,,,,,,14,9,,0,,4,9,
Valor,5221080,Teresina de Goiás,3,,,,,,,12,5,,1,,5,9,
Valor,3305802,Teresópolis,3,,,,,,,15,9,,0,,5,9,
Valor,2615102,Terezinha,2,,,,,,,8,4,,0,,5,8,
Valor,5221197,Terezópolis de Goiás,2,,,,,,,4,1,,0,,5,8,
Valor,1507961,Terra Alta,2,,,,,,,6,2,,0,,4,9,
Valor,4127205,Terra Boa,2,,,,,,,14,4,,0,,5,8,
Valor,4321436,Terra de Areia,2,,,,,,,6,4,,0,,5,9,
Valor,2931707,Terra Nova,2,,,,,,,12,8,,0,,3,8,
Valor,2615201,Terra Nova,2,,,,,,,9,5,,0,,5,10,
Valor,5108055,Terra Nova do Norte,2,,,,,,,9,5,,0,,5,9,
Valor,4127304,Terra Rica,2,,,,,,,9,4,,0,,5,8,
Valor,4127403,Terra Roxa,2,,,,,,,9,3,,0,,5,8,
Valor,3554409,Terra Roxa,2,,,,,,,1,2,,0,,5,9,
Valor,1507979,Terra Santa,2,,,,,,,6,3,,0,,4,8,
Valor,5108105,Tesouro,2,,,,,,,7,2,,0,,5,9,
Valor,4321451,Teutônia,2,,,,,,,14,4,,0,,5,9,
Valor,1101609,Theobroma,2,,,,,,,5,4,,0,,5,9,
Valor,2313401,Tianguá,3,,,,,,,9,6,,1,,5,10,
Valor,4127502,Tibagi,3,,,,,,,16,7,,1,,5,8,
Valor,2411056,Tibau,3,,,,,,,14,8,,1,,5,8,
Valor,2414209,Tibau do Sul,2,,,,,,,7,3,,0,,5,7,
Valor,3554508,Tietê,2,,,,,,,13,8,,0,,4,9,
Valor,4217956,Tigrinhos,2,,,,,,,10,4,,0,,5,9,
Valor,4218004,Tijucas,2,,,,,,,13,5,,0,,5,8,
Valor,4127601,Tijucas do Sul,3,,,,,,,14,4,,1,,4,8,
Valor,2615300,Timbaúba,2,,,,,,,6,4,,0,,5,9,
Valor,2414308,Timbaúba dos Batistas,2,,,,,,,1,1,,0,,5,10,
Valor,4218103,Timbé do Sul,2,,,,,,,13,6,,0,,5,9,
Valor,2112100,Timbiras,2,,,,,,,6,4,,0,,5,8,
Valor,4218202,Timbó,3,,,,,,,13,9,,0,,5,9,
Valor,4218251,Timbó Grande,2,,,,,,,10,7,,0,,5,9,
Valor,3554607,Timburi,2,,,,,,,6,3,,0,,5,8,
Valor,2112209,Timon,2,,,,,,,5,5,,0,,5,9,
Valor,3168705,Timóteo,2,,,,,,,15,6,,0,,4,8,
Valor,4321469,Tio Hugo,3,,,,,,,13,5,,1,,5,10,
Valor,3168804,Tiradentes,2,,,,,,,8,5,,0,,4,6,
Valor,4321477,Tiradentes do Sul,2,,,,,,,5,3,,0,,5,9,
Valor,3168903,Tiros,2,,,,,,,7,3,,0,,4,8,
Valor,2807402,Tobias Barreto,2,,,,,,,11,5,,0,,5,8,
Valor,1721109,Tocantínia,2,,,,,,,8,5,,1,,5,8,
Valor,1721208,Tocantinópolis,2,,,,,,,14,5,,0,,5,8,
Valor,3169000,Tocantins,2,,,,,,,6,4,,0,,5,8,
Valor,3169059,Tocos do Moji,2,,,,,,,6,3,,0,,4,9,
Valor,3169109,Toledo,2,,,,,,,5,2,,0,,4,8,
Valor,4127700,Toledo,2,,,,,,,10,7,,0,,5,8,
Valor,2807501,Tomar do Geru,2,,,,,,,9,1,,0,,5,8,
Valor,4127809,Tomazina,2,,,,,,,13,6,,0,,5,8,
Valor,3169208,Tombos,2,,,,,,,8,5,,0,,5,8,
Valor,1508001,Tomé-Açu,2,,,,,,,7,4,,0,,5,9,
Valor,1304237,Tonantins,2,,,,,,,7,5,,0,,4,8,
Valor,2615409,Toritama,2,,,,,,,8,6,,0,,5,10,
Valor,5108204,Torixoréu,2,,,,,,,10,5,,1,,0,2,
Valor,4321493,Toropi,2,,,,,,,6,6,,0,,5,9,
Valor,3554656,Torre de Pedra,2,,,,,,,8,4,,0,,5,9,
Valor,4321501,Torres,2,,,,,,,4,6,,0,,5,9,
Valor,3554706,Torrinha,2,,,,,,,11,5,,0,,5,10,
Valor,2414407,Touros,2,,,,,,,14,6,,0,,5,9,
Valor,3554755,Trabiju,2,,,,,,,7,1,,0,,4,9,
Valor,1508035,Tracuateua,2,,,,,,,3,2,,0,,4,8,
Valor,2615508,Tracunhaém,2,,,,,,,3,4,,0,,5,9,
Valor,2709202,Traipu,2,,,,,,,4,3,,0,,5,9,
Valor,1508050,Trairão,3,,,,,,,12,3,,1,,5,10,
Valor,2313500,Trairi,2,,,,,,,11,7,,0,,5,9,
Valor,3305901,Trajano de Moraes,2,,,,,,,8,6,,0,,4,7,
Valor,4321600,Tramandaí,2,,,,,,,13,3,,0,,5,7,
Valor,4321626,Travesseiro,2,,,,,,,5,4,,0,,5,9,
Valor,2931806,Tremedal,2,,,,,,,7,5,,0,,4,9,
Valor,3554805,Tremembé,2,,,,,,,8,3,,0,,5,9,
Valor,4321634,Três Arroios,2,,,,,,,10,4,,0,,5,8,
Valor,4218301,Três Barras,2,,,,,,,10,6,,0,,5,8,
Valor,4127858,Três Barras do Paraná,2,,,,,,,8,4,,0,,5,9,
Valor,4321667,Três Cachoeiras,2,,,,,,,5,4,,0,,5,9,
Valor,3169307,Três Corações,2,,,,,,,7,4,,0,,4,8,
Valor,4321709,Três Coroas,2,,,,,,,11,4,,0,,4,9,
Valor,4321808,Três de Maio,2,,,,,,,14,5,,0,,5,9,
Valor,4321832,Três Forquilhas,2,,,,,,,6,3,,0,,5,8,
Valor,3554904,Três Fronteiras,2,,,,,,,9,6,,0,,5,8,
Valor,5008305,Três Lagoas,2,,,,,,,9,6,,0,,5,8,
Valor,3169356,Três Marias,2,,,,,,,11,4,,0,,5,7,
Valor,4321857,Três Palmeiras,2,,,,,,,9,3,,0,,4,10,
Valor,4321907,Três Passos,2,,,,,,,6,2,,0,,5,9,
Valor,3169406,Três Pontas,3,,,,,,,13,7,,1,,5,10,
Valor,5221304,Três Ranchos,2,,,,,,,7,5,,0,,4,8,
Valor,3306008,Três Rios,2,,,,,,,9,6,,0,,4,9,
Valor,4218350,Treviso,2,,,,,,,8,3,,0,,5,7,
Valor,4218400,Treze de Maio,2,,,,,,,9,4,,0,,4,7,
Valor,4218509,Treze Tílias,2,,,,,,,10,4,,0,,4,9,
Valor,5221403,Trindade,3,,,,,,,16,7,,1,,5,9,
Valor,2615607,Trindade,2,,,,,,,5,4,,0,,4,9,
Valor,4321956,Trindade do Sul,2,,,,,,,8,4,,0,,5,9,
Valor,2516805,Triunfo,2,,,,,,,5,2,,0,,5,8,
Valor,2615706,Triunfo,3,,,,,,,9,4,,1,,5,10,
Valor,4322004,Triunfo,2,,,,,,,6,3,,0,,5,9,
Valor,2414456,Triunfo Potiguar,2,,,,,,,7,3,,0,,4,8,
Valor,2112233,Trizidela do Vale,2,,,,,,,14,6,,0,,5,9,
Valor,5221452,Trombas,2,,,,,,,10,3,,0,,5,8,
Valor,4218608,Trombudo Central,2,,,,,,,6,5,,0,,5,9,
Valor,4218707,Tubarão,2,,,,,,,10,6,,0,,5,9,
Valor,2931905,Tucano,2,,,,,,,7,4,,0,,5,9,
Valor,1508084,Tucumã,3,,,,,,,12,7,,1,,5,9,
Valor,4322103,Tucunduva,2,,,,,,,6,5,,0,,5,8,
Valor,1508100,Tucuruí,3,,,,,,,16,5,,1,,4,8,
Valor,2112274,Tufilândia,2,,,,,,,8,0,,0,,5,7,
Valor,3554953,Tuiuti,2,,,,,,,12,5,,0,,5,7,
Valor,3169505,Tumiritinga,2,,,,,,,2,4,,0,,5,8,
Valor,4218756,Tunápolis,2,,,,,,,14,6,,0,,5,9,
Valor,4322152,Tunas,2,,,,,,,6,4,,0,,5,7,
Valor,4127882,Tunas do Paraná,2,,,,,,,4,2,,0,,5,8,
Valor,4127908,Tuneiras do Oeste,2,,,,,,,7,5,,0,,5,9,
Valor,2112308,Tuntum,2,,,,,,,6,3,,0,,2,3,
